,PRODUCT,OUTCOME_LEVEL
1523,time health lions health (hericium erinaceus) high strength,0.00020344172102846998
1524,priority one biofilm phase-2 advanced,0.00020344172102846998
1525,grillos pickles dill spears,0.00020344172102846998
1526,acme smoked nova salmon brooklyn classic,0.00020344172102846998
1527,xiao ming tong xue,0.00020344172102846998
1528,max kidney strong,0.00020344172102846998
1529,food for life ezekiel 4:9 sprouted crunchy cereal original,0.00020344172102846998
1530,brave robot pb n fudge,0.00020344172102846998
1531,wise cheeze doodles,0.00020344172102846998
1532,the shizzle original recipe jerk marinade,0.00020344172102846998
1533,ascorbic acid,0.0001966397141544955
1534,relizen,0.00019618573228928843
1535,kachava superfood vanilla,0.00019618573228928843
1536,stress relief mood support supplement,0.00019446109981819857
1537,carnation breakfast essentials light start classic french vanilla,0.00019415397643989055
1538,acidophilus supplement,0.00019307345270438777
1539,msm powder,0.00019050683644825848
1540,meijer gentle infant formula,0.00019014624156582423
1541,nordic naturals prenatal dha,0.00019003358138751695
1542,large eggs,0.00018983911818751627
1543,urban decay razor sharp water resistant longwear liquid eyeliner,0.00018963436926864425
1544,perfectly posh cann i be so extra trop the beat cbd oil,0.00018963436926864425
1545,reguloid s-free lax pwdr reg,0.00018959990141044844
1546,brown black vinegar aged 5 years,0.00018953199480920826
1547,gnc body dynamix cla,0.00018953199480920826
1548,the ordinary multi-peptide lash and brow serum,0.00018953199480920826
1549,drunk elephant beste no 9 jelly cleanser,0.00018942962034977225
1550,paqui chip,0.00018942962034977225
1551,spices,0.00018942962034977225
1552,ginger,0.00018567111842204104
1553,matcha on the go,0.00018528164184029264
1554,nrg tea,0.00018484376368354722
1555,chamomile tea,0.00017924096859214168
1556,immune,0.00017905412732202182
1557,bliss anti-stress formula,0.00017862790436021247
1558,formulife intraflight,0.00017852552990077649
1559,pirq,0.00017842315544134047
1560,t-balance plus,0.00017842315544134047
1561,geroprotect stem cell,0.00017842315544134047
1562,bioleptin,0.00017842315544134047
1563,evinature curqd,0.00017842315544134047
1564,sk-ii super premium skin care pace conditioner treatment rnapower crea,0.00017842315544134047
1565,khloes corner pcos tea,0.00017842315544134047
1566,dr. brighten balance,0.00017842315544134047
1567,renuherbs parasite formula,0.00017842315544134047
1568,flexuron pm joint sleep optimizer,0.00017842315544134047
1569,smoked flavor,0.00017842315544134047
1570,ristela,0.00017842315544134047
1571,force factor volcano nitric oxide booster,0.00017842315544134047
1572,truegenics glucose shield,0.00017842315544134047
1573,amway sports recharge,0.00017842315544134047
1574,xnygular cheat,0.00017842315544134047
1575,pure mom by pure co - breastfeeding supplement,0.00017842315544134047
1576,tribal nutrition kachava cholcolate powder,0.00017842315544134047
1577,core restore core support chocolate,0.00017842315544134047
1578,prn omega-v benefits,0.00017842315544134047
1579,dr talbot soothing tablets,0.00017842315544134047
1580,labrada lean body protein shake,0.00017709698702866216
1581,powdered pro-biotic,0.00017654836835142128
1582,walmart freshness guaranteed lemon flavored pie 4oz,0.00017547115225293505
1583,heinz tomato ketchup,0.00017547115225293505
1584,bumble bee tuna,0.00017536877779349906
1585,bausch lomb ocuvite adult,0.00017536877779349906
1586,cbd - hemp,0.00017455676019986584
1587,elecare,0.00017435946829625303
1588,astragalus,0.00017340492854534136
1589,carlyle sea kelp iodine 225mcg,0.00017240038984194165
1590,copper,0.00017225309689081688
1591,zaza,0.00016807735947793948
1592,tresemme shampoo and conditioner,0.00016651217653322316
1593,oatly the original,0.00016456706180393926
1594,hill country fare all purpose flour bleached,0.00016456706180393926
1595,kashi organic blueberry clusters,0.00016446468734450324
1596,honest wipes,0.00016446468734450324
1597,traditional medicines nighty night (u.s.),0.00016446468734450324
1598,quest meat lovers supreme pizza,0.00016446468734450324
1599,hot pockets ham and cheese croissant,0.00016436231288506726
1600,mass-tech performance series extreme 2000 powder,0.00016436231288506726
1601,hard times for men extreme male enhancer,0.00016436231288506726
1602,jumbo coconut shrimp,0.00016436231288506726
1603,kings hawaiian honey wheat rolls,0.00016436231288506726
1604,usana us core minerals,0.00016381369420782635
1605,bilberry,0.00016310405107362917
1606,papaya,0.00016280438471058035
1607,tea tree oil,0.00016270330849335246
1608,my fair baby tear-free baby shampoo with chamomile,0.0001578765779437982
1609,charcocaps anti gas formula,0.00015763395984894884
1610,adult liquid probiotic,0.00015754472224441862
1611,chlorella,0.00015413202823600804
1612,get clear,0.00015192730510452118
1613,sss tonic,0.00015192730510452118
1614,no cow protein bar,0.00015101809154484603
1615,mitocore,0.0001507754734499967
1616,orange juice,0.00015071096816653804
1617,tanimura antle organic romaine hearts,0.00015060859370710205
1618,grade a jumbo eggs,0.00015050621924766604
1619,wegmans atlantic salmon,0.00015050621924766604
1620,good gather asian chopped salad,0.00015040384478823006
1621,oil of oregano,0.00014944930503731841
1622,mood plus all natural mood support,0.000149292160831548
1623,taurine,0.00014843999554007236
1624,us biomega,0.00014605111735987842
1625,bio x4,0.00014605111735987842
1626,gnc muscle protein synthesis,0.00014412173596991653
1627,several unspecified supplements.,0.00014269319309780223
1628,unknown milk like beverage,0.00013979659199867095
1629,youtheory turmeric extra strength,0.00013960212879867025
1630,sargento balanced breaks sun dried tomato basil with mozzarella fontina,0.00013949975433923424
1631,halo top gingerbread house ice cream,0.00013949975433923424
1632,golo release,0.00013939737987979825
1633,source naturals essential enzymes,0.00013939737987979825
1634,spicy gumbo,0.00013939737987979825
1635,stouffers goat cheese macaroni and cheese,0.00013929500542036227
1636,universal nutrition animal stak,0.00013929500542036227
1637,serenol,0.00013929500542036227
1638,restorative botanicals hemp oil supplement,0.00013929500542036227
1639,delta munchies by aftemathlab gummies,0.00013929500542036227
1640,ariella mole corrector skin tag remover,0.00013929500542036227
1641,lifeway biokefir,0.00013929500542036227
1642,axona (caprylidene),0.00013929500542036227
1643,mirafiber powder,0.00013929500542036227
1644,marine essentials,0.00013929500542036227
1645,t-hero essential elements,0.00013929500542036227
1646,wish bone robust italian salad dressing,0.00013929500542036227
1647,stamina-rx,0.00013929500542036227
1648,genius mushrooms,0.00013929500542036227
1649,deplin,0.00013929500542036227
1650,lifepak nano,0.00013929500542036227
1651,lypo-spheric vitamin c,0.0001384904448419882
1652,national ginger paste,0.00013814657508361933
1653,evening primrose oil,0.00013800973276598748
1654,lecithin,0.0001378942214516457
1655,zenpep pig enzyme,0.00013786646254824797
1656,cr7 drive - acai berry flavor,0.00013483853405650982
1657,nac,0.00013205818140484538
1658,new premier group new extreme 3000 premierzen,0.00013199027480360523
1659,bubble bath and bath tea,0.00013169888476461926
1660,turkey tail,0.0001310833397657952
1661,tart cherry,0.00012989704025307485
1662,absorbable calcium 1200mg plus d3,0.0001277399218346896
1663,ritual synbiotic,0.00012693536125631553
1664,wen treatment oil,0.00012595078408014104
1665,wen by chaz dean,0.00012584840962070502
1666,spinach and feta wrap,0.00012574603516126904
1667,ferosul,0.0001254314547677019
1668,pepcid,0.0001254314547677019
1669,maruchan ramen noodles soy sauce flavor,0.00012533653732352506
1670,stop shop bran flakes,0.00012533653732352506
1671,o-organic broccoli florets (frozen),0.00012533653732352506
1672,safeway bakery gourmet peanut butter chocolates,0.00012533653732352506
1673,udis gluten free original granola,0.00012523416286408905
1674,bayer citracal maximum,0.00012523416286408905
1675,kind healthy grains popped dark chocolate with sea salt,0.00012523416286408905
1676,carnitine,0.00012415023781080475
1677,saffron,0.0001209838098951734
1678,aps nutritian mesomorph pre-workout complex,0.0001209838098951734
1679,kidscents mighty pro,0.0001209838098951734
1680,gnc digestive enzymes,0.00011997450039792737
1681,"dr. ho cleanse, herbal detox",0.00011997450039792737
1682,knox gelatin,0.00011997450039792735
1683,chondroitin/glucosamine,0.0001194536406240842
1684,biogaia probiotic supplement,0.00011854595752581309
1685,infants tylenol as needed,0.00011840343536853464
1686,occasional additional supplements,0.00011753664802856701
1687,phyto core,0.00011628721270845284
1688,reishimax,0.00011618483824901687
1689,"gnc advanced hair, skin nails",0.00011443244687452923
1690,tomato,0.00011443244687452923
1691,elysium basis,0.00011443244687452923
1692,consti-slim,0.00011443244687452923
1693,sunbutter natural sunflower butter,0.00011433007241509323
1694,combat protein powder chocolate,0.00011433007241509323
1695,oldtown white coffee hazel nut instant coffee,0.00011433007241509323
1696,keto 150 mg,0.00011433007241509323
1697,lipro dietary capsule,0.00011433007241509323
1698,cell forte ip-6 and inositol,0.00011433007241509323
1699,jell-o chocolate pudding,0.00011433007241509323
1700,numaqula vitamin,0.00011433007241509323
1701,shredabull,0.00011433007241509323
1702,hemp oil concentrate with black seed oil,0.00011422769795565725
1703,carlson empty gelatin 00 capsules,0.00011422769795565725
1704,advobar snack double chocolate,0.00011422769795565725
1705,cotrexin,0.00011422769795565725
1706,liberty brand hemp vegan d8 gummies,0.00011422769795565725
1707,skittles,0.00011422769795565725
1708,imedeen prime renewal,0.00011422769795565725
1709,ruby red,0.00011422769795565725
1710,teami colon tea,0.00011422769795565725
1711,7-eleven bottle water,0.00011422769795565725
1712,hemp care thc butterscotch chocolate,0.00011422769795565725
1713,maximum vibrance chocolate,0.00011422769795565725
1714,grounded organics all natural maeng da premium tea,0.00011422769795565725
1715,rehydrate - nonspecific,0.00011422769795565725
1716,revly vegetarian inulin fiber,0.00011422769795565725
1717,artemisinin complex,0.00011422769795565725
1718,zand candida quick cleanse,0.00011422769795565725
1719,diamonds and ruby by elizabeth taylor,0.00011422769795565725
1720,sw organic black beans,0.00011422769795565725
1721,nutrotonic authentic himalayan shilajit,0.00011422769795565725
1722,gnc triflex fast-acting,0.00011422769795565725
1723,natrol stress anxiety day nite,0.00011422769795565725
1724,ketchup,0.00011422769795565725
1725,lindberg olive leaf extract 750mg,0.00011422769795565725
1726,nulogic nutritionals dreamlogic,0.00011422769795565725
1727,ancient nutrients blood booster,0.00011422769795565725
1728,hyatt life sciences afaya plus,0.00011422769795565725
1729,pregnitude,0.00011422769795565725
1730,us hepasil dtx,0.00011422769795565725
1731,conagra foods,0.00011422769795565725
1732,"disney princess complete multivitamin gummies with natural grape, orange and cherry flavor",0.00011422769795565725
1733,allulose,0.00011422769795565725
1734,gelmix infant thickener,0.00011422769795565725
1735,duvall farms honey,0.00011422769795565725
1736,sambazon acai the original,0.00011422769795565725
1737,el comal corn tortillas el comalito,0.00011422769795565725
1738,hard drive,0.00011422769795565725
1739,jif natural crunchy,0.00011422769795565725
1740,horbaach vitamin a,0.00011422769795565725
1741,ion gut health for kids,0.00011422769795565725
1742,cocoavia memory,0.00011422769795565725
1743,dr. shades liver sauce,0.00011422769795565725
1744,raspberries,0.00011422769795565725
1745,milletov-xtreme,0.00011422769795565725
1746,softsheen-carson dark and lovely go intense,0.00011403738413389917
1747,dr sea moss,0.00011352551183671919
1748,first order s00015hvlll digestive enzymes s00021hvlll appetite support,0.0001132183884584112
1749,csb hydrate,0.0001132183884584112
1750,gnc antioxidant circulation,0.0001132183884584112
1751,lipo slim,0.00011266976978117031
1752,one daily chewable,0.00010982031649849258
1753,flaxseed oil pill,0.00010830730681569438
1754,clariol texture and time hair dye -black,0.00010601603230109014
1755,blood pressure health,0.00010489121148950231
1756,nattozyme nattokinase,0.00010277498882942054
1757,yyc multivitamins,0.00010277498882942053
1758,rodan and fields lash boost,0.00010200959566923196
1759,lightlife smart dogs plant-based hot dogs,0.00010057635323712803
1760,sams club members mark mozzarella sticks,0.00010037160431825603
1761,ozarka bottled water,0.00010037160431825603
1762,libbys cut green beans,0.00010037160431825603
1763,doritos nacho cheese,0.00010037160431825603
1764,cal-mag 1000/500,0.0001003371364600602
1765,vita coco coconut water,0.00010026922985882005
1766,rainier fruit danjou pears,0.00010026922985882005
1767,"lacroix sparkling water, guava and plum flavored",0.00010026922985882005
1768,classic harvest minneola sesame street oranges,0.00010026922985882005
1769,senokot laxative gummies,0.00010016685539938405
1770,agesens,0.00010016685539938405
1771,smuckers uncrustables,0.00010016685539938405
1772,gnc fatty acid metabolizer,0.00010016685539938405
1773,dole fresh spinach,0.00010016685539938405
1774,batter than good baking co brownies,0.00010016685539938405
1775,trexar,0.00010016685539938405
1776,synergy pharmaceuticals clinical cell rejuvenation amino acid formula,0.00010016685539938405
1777,betty crocker jolly rancher fruit roll up,0.00010016685539938405
1778,the fresh market raisin bran muffins,0.00010016685539938405
1779,omnit total human,0.00010016685539938405
1780,dole pineapple product,0.00010016685539938405
